# M=100, N=50, Vp=0.0, t=1.0, n=1, Vstart=-2.0, Vstop=2.0, Vnum=81, PBC
# start time 2022-02-20 08:01:11
#                       V#                 S₁(n=1)#                 S₂(n=1)                 S₃(n=1)#                 S₄(n=1)#                 S₅(n=1)#                 S₆(n=1)#                 S₇(n=1)#                 S₈(n=1)#                 S₉(n=1)#                S₁₀(n=1)#               S₀₋₅(n=1)
      1.350000000000E+00      1.170209732677E-01      5.410085433622E-02      4.114499486336E-02      3.618901582701E-02      3.353847904182E-02      3.183294752925E-02      3.060566877870E-02      2.965544922074E-02      2.888144914340E-02      2.822750032922E-02      2.597241726388E-01
      1.400000000000E+00      1.232187292715E-01      5.775513139279E-02      4.396686349316E-02      3.865187168063E-02      3.579898470753E-02      3.395818037043E-02      3.263036592652E-02      3.160018426632E-02      3.075964160329E-02      3.004855437211E-02      2.674662629525E-01
      1.450000000000E+00      1.294802355679E-01      6.150880020959E-02      4.687135132928E-02      4.118527553762E-02      3.812203443965E-02      3.614019232222E-02      3.470738441403E-02      3.359362949274E-02      3.268353219264E-02      3.191274708887E-02      2.751153693286E-01
      1.500000000000E+00      1.358030818175E-01      6.536134376642E-02      4.985857826432E-02      4.378935817172E-02      4.050768037900E-02      3.837897275803E-02      3.683667876489E-02      3.563572895207E-02      3.465307400297E-02      3.382005594963E-02      2.826749316690E-01
      1.550000000000E+00      1.421852174170E-01      6.931245792268E-02      5.292884712796E-02      4.646442659673E-02      4.295614656655E-02      4.067468092128E-02      3.901837362660E-02      3.772659865083E-02      3.666839476058E-02      3.577063603133E-02      2.901483611064E-01
      1.600000000000E+00      1.486249446246E-01      7.336206302003E-02      5.608265497870E-02      4.921097413566E-02      4.546783804293E-02      4.302765409211E-02      4.125277103241E-02      3.986653292864E-02      3.872980232025E-02      3.776482460480E-02      2.975390543661E-01
      1.650000000000E+00      1.551209162868E-01      7.751031831935E-02      5.932070694614E-02      5.202969276317E-02      4.804335200957E-02      4.543841765396E-02      4.354035943109E-02      4.205601249667E-02      4.083779173182E-02      3.980314722815E-02      3.048504095210E-01
      1.700000000000E+00      1.616721375154E-01      8.175763904345E-02      6.264393250650E-02      5.492148766429E-02      5.068349102997E-02      4.790769706518E-02      4.588182451313E-02      4.429571418550E-02      4.299305394980E-02      4.188632543620E-02      3.120858428544E-01
      1.750000000000E+00      1.682779720014E-01      8.610471682258E-02      6.605350488522E-02      5.788749465089E-02      5.338927887896E-02      5.043643231858E-02      4.827806239539E-02      4.658652294645E-02      4.519648671400E-02      4.401528653995E-02      3.192488075758E-01
      1.800000000000E+00      1.749381521120E-01      9.055254322731E-02      6.955086342279E-02      6.092910034113E-02      5.616197898360E-02      5.302579485878E-02      5.073019515547E-02      4.892954611675E-02      4.744920762938E-02      4.619117558148E-02      3.263428136027E-01
      1.850000000000E+00      1.816527927021E-01      9.510243631405E-02      7.313773893866E-02      6.404796528275E-02      5.900311575548E-02      5.567720734731E-02      5.323958917264E-02      5.132613045444E-02      4.975256998712E-02      4.841537001234E-02      3.333714488250E-01
      1.900000000000E+00      1.884224132374E-01      9.975607527313E-02      7.681618622284E-02      6.724605328041E-02      6.191450141287E-02      5.839236836644E-02      5.580787796719E-02      5.377788331478E-02      5.210818243910E-02      5.068949799620E-02      3.403384044461E-01
      1.950000000000E+00      1.952479555634E-01      1.045155311190E-01      8.058861427742E-02      7.052565977122E-02      6.489826278882E-02      6.117327780535E-02      5.843698625053E-02      5.628669544964E-02      5.451793062696E-02      5.301545894085E-02      3.472474961607E-01
      2.000000000000E+00      2.021308117202E-01      1.093833079021E-01      8.445782585832E-02      7.388944834239E-02      6.795687538882E-02      6.402226879580E-02      6.112915995127E-02      5.885476930435E-02      5.698400391024E-02      5.539544880141E-02      3.541026904079E-01


 Calculation finished at  2022-02-26 06:13:02
